Timestamp(ms),Current(uA),D0-D7
1505.28,13772.175,00000000
1505.29,13913.895,00000000
1505.3,14150.341,00000000
1505.31,14197.667,00000000
1505.32,14292.356,00000000
1505.33,14387.095,00000000
1505.34,14197.667,00000000
1505.35,14292.356,00000000
1505.36,14055.726,00000000
1505.37,14150.341,00000000
1505.38,14008.437,00000000
1505.39,13913.895,00000000
1505.4,14055.726,00000000
1505.41,14055.726,00000000
1505.42,14008.437,00000000
1505.43,13866.643,00000000
1505.44,14150.341,00000000
1505.45,13819.402,00000000
1505.46,14055.726,00000000
1505.47,14103.027,00000000
1505.48,14245.006,00000000
1505.49,14103.027,00000000
1505.5,14245.006,00000000
1505.51,14055.726,00000000
1505.52,13913.895,00000000
1505.53,14150.341,00000000
1505.54,14008.437,00000000
1505.55,14055.726,00000000
1505.56,14245.006,00000000
1505.57,14197.667,00000000
1505.58,14103.027,00000000
1505.59,14008.437,00000000
1505.6,13913.895,00000000
1505.61,14150.341,00000000
1505.62,14103.027,00000000
1505.63,14103.027,00000000
1505.64,14055.726,00000000
1505.65,14245.006,00000000
1505.66,14103.027,00000000
1505.67,14150.341,00000000
1505.68,14150.341,00000000
1505.69,13866.643,00000000
1505.7,13819.402,00000000
1505.71,13866.643,00000000
1505.72,13961.159,00000000
1505.73,14197.667,00000000
1505.74,13961.159,00000000
1505.75,14055.726,00000000
1505.76,14150.341,00000000
1505.77,14292.356,00000000
1505.78,14245.006,00000000
1505.79,14008.437,00000000
1505.8,14008.437,00000000
1505.81,14008.437,00000000
1505.82,14103.027,00000000
1505.83,14197.667,00000000
1505.84,14055.726,00000000
1505.85,14197.667,00000000
1505.86,14008.437,00000000
1505.87,13913.895,00000000
1505.88,14008.437,00000000
1505.89,13819.402,00000000
1505.9,14008.437,00000000
1505.91,14197.667,00000000
1505.92,14103.027,00000000
1505.93,13961.159,00000000
1505.94,13866.643,00000000
1505.95,14008.437,00000000
1505.96,13819.402,00000000
1505.97,14055.726,00000000
1505.98,14292.356,00000000
1505.99,14103.027,00000000
1506,14292.356,00000000
1506.01,14008.437,00000000
1506.02,13866.643,00000000
1506.03,13913.895,00000000
1506.04,14103.027,00000000
1506.05,13913.895,00000000
1506.06,14150.341,00000000
1506.07,14529.294,00000000
1506.08,14103.027,00000000
1506.09,14103.027,00000000
1506.1,14103.027,00000000
1506.11,14055.726,00000000
1506.12,14055.726,00000000
1506.13,13913.895,00000000
1506.14,13866.643,00000000
1506.15,13913.895,00000000
1506.16,14197.667,00000000
1506.17,14150.341,00000000
1506.18,14292.356,00000000
1506.19,14150.341,00000000
1506.2,13961.159,00000000
1506.21,14008.437,00000000
1506.22,14008.437,00000000
1506.23,13913.895,00000000
1506.24,13772.175,00000000
1506.25,13961.159,00000000
1506.26,14150.341,00000000
1506.27,14292.356,00000000
1506.28,14245.006,00000000
1506.29,14197.667,00000000
1506.3,14197.667,00000000
1506.31,14434.482,00000000
1506.32,14103.027,00000000
1506.33,13819.402,00000000
1506.34,14055.726,00000000
1506.35,14292.356,00000000
1506.36,14292.356,00000000
1506.37,14245.006,00000000
1506.38,13961.159,00000000
1506.39,13961.159,00000000
1506.4,14055.726,00000000
1506.41,14150.341,00000000
1506.42,14103.027,00000000
1506.43,13724.959,00000000
1506.44,14103.027,00000000
1506.45,14008.437,00000000
1506.46,13866.643,00000000
1506.47,13866.643,00000000
1506.48,14055.726,00000000
1506.49,14103.027,00000000
1506.5,14055.726,00000000
1506.51,14150.341,00000000
1506.52,14008.437,00000000
1506.53,14150.341,00000000
1506.54,14150.341,00000000
1506.55,13961.159,00000000
1506.56,14245.006,00000000
1506.57,14150.341,00000000
1506.58,14245.006,00000000
1506.59,14150.341,00000000
1506.6,13961.159,00000000
1506.61,14008.437,00000000
1506.62,14339.720,00000000
1506.63,14434.482,00000000
1506.64,14245.006,00000000
1506.65,14008.437,00000000
1506.66,13866.643,00000000
1506.67,13961.159,00000000
1506.68,14103.027,00000000
1506.69,14150.341,00000000
1506.7,14103.027,00000000
1506.71,13913.895,00000000
1506.72,14055.726,00000000
1506.73,14387.095,00000000
1506.74,14197.667,00000000
1506.75,14055.726,00000000
1506.76,14055.726,00000000
1506.77,14008.437,00000000
1506.78,14103.027,00000000
1506.79,14197.667,00000000
1506.8,14245.006,00000000
1506.81,14197.667,00000000
1506.82,14150.341,00000000
1506.83,14245.006,00000000
1506.84,14103.027,00000000
1506.85,14245.006,00000000
1506.86,14008.437,00000000
1506.87,14103.027,00000000
1506.88,14150.341,00000000
1506.89,14245.006,00000000
1506.9,14103.027,00000000
1506.91,14008.437,00000000
1506.92,13913.895,00000000
1506.93,14292.356,00000000
1506.94,14292.356,00000000
1506.95,14103.027,00000000
1506.96,13819.402,00000000
1506.97,14008.437,00000000
1506.98,14008.437,00000000
1506.99,14055.726,00000000
1507,14008.437,00000000
1507.01,14197.667,00000000
1507.02,14008.437,00000000
1507.03,14008.437,00000000
1507.04,14292.356,00000000
1507.05,14150.341,00000000
1507.06,14245.006,00000000
1507.07,14055.726,00000000
1507.08,14103.027,00000000
1507.09,14055.726,00000000
1507.1,14055.726,00000000
1507.11,14055.726,00000000
1507.12,14055.726,00000000
1507.13,14245.006,00000000
1507.14,14150.341,00000000
1507.15,14055.726,00000000
1507.16,13866.643,00000000
1507.17,14008.437,00000000
1507.18,13961.159,00000000
1507.19,13913.895,00000000
1507.2,14150.341,00000000
1507.21,14292.356,00000000
1507.22,13913.895,00000000
1507.23,13913.895,00000000
1507.24,13913.895,00000000
1507.25,14008.437,00000000
1507.26,13772.175,00000000
1507.27,13913.895,00000000
1507.28,14008.437,00000000
1507.29,13913.895,00000000
1507.3,13819.402,00000000
1507.31,13772.175,00000000
1507.32,13677.756,00000000
1507.33,13630.565,00000000
1507.34,13772.175,00000000
1507.35,14103.027,00000000
1507.36,14150.341,00000000
1507.37,14055.726,00000000
1507.38,13724.959,00000000
1507.39,13866.643,00000000
1507.4,13913.895,00000000
1507.41,13961.159,00000000
1507.42,14150.341,00000000
1507.43,14055.726,00000000
1507.44,13913.895,00000000
1507.45,13961.159,00000000
1507.46,14197.667,00000000
1507.47,14008.437,00000000
1507.48,14150.341,00000000
1507.49,13961.159,00000000
1507.5,13724.959,00000000
1507.51,13724.959,00000000
1507.52,14055.726,00000000
1507.53,14292.356,00000000
1507.54,14339.720,00000000
1507.55,14245.006,00000000
1507.56,14008.437,00000000
1507.57,13866.643,00000000
1507.58,14103.027,00000000
1507.59,14197.667,00000000
1507.6,14150.341,00000000
1507.61,13819.402,00000000
1507.62,13772.175,00000000
1507.63,13866.643,00000000
1507.64,13913.895,00000000
1507.65,13913.895,00000000
1507.66,14055.726,00000000
1507.67,14055.726,00000000
1507.68,14008.437,00000000
1507.69,14008.437,00000000
1507.7,14103.027,00000000
1507.71,13961.159,00000000
1507.72,13772.175,00000000
1507.73,13913.895,00000000
1507.74,13961.159,00000000
1507.75,14055.726,00000000
1507.76,13961.159,00000000
1507.77,13913.895,00000000
1507.78,14008.437,00000000
1507.79,14008.437,00000000
1507.8,13913.895,00000000
1507.81,13819.402,00000000
1507.82,13913.895,00000000
1507.83,14103.027,00000000
1507.84,14481.882,00000000
1507.85,14481.882,00000000
1507.86,14055.726,00000000
1507.87,14197.667,00000000
1507.88,13961.159,00000000
1507.89,14197.667,00000000
1507.9,14245.006,00000000
1507.91,14197.667,00000000
1507.92,14103.027,00000000
1507.93,14150.341,00000000
1507.94,13819.402,00000000
1507.95,13819.402,00000000
1507.96,13866.643,00000000
1507.97,13772.175,00000000
1507.98,14055.726,00000000
1507.99,13819.402,00000000
1508,14150.341,00000000
1508.01,14055.726,00000000
1508.02,13913.895,00000000
1508.03,13819.402,00000000
1508.04,13819.402,00000000
1508.05,14055.726,00000000
1508.06,14150.341,00000000
1508.07,14008.437,00000000
1508.08,13819.402,00000000
1508.09,13866.643,00000000
1508.1,14055.726,00000000
1508.11,14150.341,00000000
1508.12,14103.027,00000000
1508.13,14103.027,00000000
1508.14,14197.667,00000000
1508.15,14150.341,00000000
1508.16,14008.437,00000000
1508.17,14055.726,00000000
1508.18,14150.341,00000000
1508.19,14008.437,00000000
1508.2,14103.027,00000000
1508.21,14103.027,00000000
1508.22,14150.341,00000000
1508.23,14055.726,00000000
1508.24,13961.159,00000000
1508.25,14055.726,00000000
1508.26,14103.027,00000000
1508.27,14529.294,00000000
1508.28,14387.095,00000000
1508.29,14245.006,00000000
1508.3,14245.006,00000000
1508.31,14055.726,00000000
1508.32,13913.895,00000000
1508.33,13819.402,00000000
1508.34,14103.027,00000000
1508.35,14055.726,00000000
1508.36,14103.027,00000000
1508.37,14008.437,00000000
1508.38,14245.006,00000000
1508.39,14150.341,00000000
1508.4,13961.159,00000000
1508.41,14150.341,00000000
1508.42,14008.437,00000000
1508.43,14245.006,00000000
1508.44,14245.006,00000000
1508.45,13961.159,00000000
1508.46,14055.726,00000000
1508.47,13724.959,00000000
1508.48,14150.341,00000000
1508.49,14292.356,00000000
1508.5,14245.006,00000000
1508.51,14055.726,00000000
1508.52,14055.726,00000000
1508.53,14055.726,00000000
1508.54,13913.895,00000000
1508.55,13913.895,00000000
1508.56,14339.720,00000000
1508.57,14245.006,00000000
1508.58,14103.027,00000000
1508.59,14292.356,00000000
1508.6,14150.341,00000000
1508.61,13819.402,00000000
1508.62,13961.159,00000000
1508.63,14150.341,00000000
1508.64,14197.667,00000000
1508.65,14150.341,00000000
1508.66,13961.159,00000000
1508.67,14055.726,00000000
1508.68,14434.482,00000000
1508.69,14339.720,00000000
1508.7,14245.006,00000000
1508.71,14055.726,00000000
1508.72,14197.667,00000000
1508.73,14055.726,00000000
1508.74,13961.159,00000000
1508.75,14245.006,00000000
1508.76,14339.720,00000000
1508.77,14292.356,00000000
1508.78,14245.006,00000000
1508.79,14197.667,00000000
1508.8,13913.895,00000000
1508.81,14055.726,00000000
1508.82,13866.643,00000000
1508.83,13866.643,00000000
1508.84,13724.959,00000000
1508.85,13819.402,00000000
1508.86,13724.959,00000000
1508.87,14339.720,00000000
1508.88,14055.726,00000000
1508.89,14103.027,00000000
1508.9,14055.726,00000000
1508.91,14150.341,00000000
1508.92,14150.341,00000000
1508.93,14103.027,00000000
1508.94,14197.667,00000000
1508.95,14387.095,00000000
1508.96,14008.437,00000000
1508.97,14055.726,00000000
1508.98,14103.027,00000000
1508.99,14008.437,00000000
1509,14150.341,00000000
1509.01,14245.006,00000000
1509.02,14481.882,00000000
1509.03,14292.356,00000000
1509.04,14150.341,00000000
1509.05,14055.726,00000000
1509.06,14008.437,00000000
1509.07,14150.341,00000000
1509.08,14008.437,00000000
1509.09,14008.437,00000000
1509.1,14008.437,00000000
1509.11,13772.175,00000000
1509.12,13961.159,00000000
1509.13,14339.720,00000000
1509.14,14339.720,00000000
1509.15,14197.667,00000000
1509.16,14245.006,00000000
1509.17,14387.095,00000000
1509.18,14197.667,00000000
1509.19,14245.006,00000000
1509.2,14008.437,00000000
1509.21,13677.756,00000000
1509.22,13961.159,00000000
1509.23,14197.667,00000000
1509.24,14292.356,00000000
1509.25,14245.006,00000000
1509.26,14150.341,00000000
1509.27,14245.006,00000000
1509.28,14150.341,00000000
1509.29,14292.356,00000000
1509.3,14103.027,00000000
1509.31,14103.027,00000000
1509.32,14197.667,00000000
1509.33,14103.027,00000000
1509.34,14150.341,00000000
1509.35,13819.402,00000000
1509.36,13913.895,00000000
1509.37,13913.895,00000000
1509.38,14008.437,00000000
1509.39,14008.437,00000000
1509.4,14008.437,00000000
1509.41,14150.341,00000000
1509.42,14245.006,00000000
1509.43,14339.720,00000000
1509.44,14292.356,00000000
1509.45,13961.159,00000000
1509.46,13819.402,00000000
1509.47,13819.402,00000000
1509.48,13961.159,00000000
1509.49,14008.437,00000000
1509.5,14292.356,00000000
1509.51,14434.482,00000000
1509.52,14387.095,00000000
1509.53,14245.006,00000000
1509.54,14055.726,00000000
1509.55,13819.402,00000000
1509.56,14150.341,00000000
1509.57,14245.006,00000000
1509.58,14150.341,00000000
1509.59,13961.159,00000000
1509.6,14055.726,00000000
1509.61,14245.006,00000000
1509.62,14055.726,00000000
1509.63,13961.159,00000000
1509.64,14245.006,00000000
1509.65,14103.027,00000000
1509.66,14339.720,00000000
1509.67,14245.006,00000000
1509.68,14055.726,00000000
1509.69,14245.006,00000000
1509.7,14245.006,00000000
1509.71,14339.720,00000000
1509.72,14150.341,00000000
1509.73,14103.027,00000000
1509.74,13913.895,00000000
1509.75,14150.341,00000000
1509.76,14339.720,00000000
1509.77,14292.356,00000000
1509.78,14008.437,00000000
1509.79,13866.643,00000000
1509.8,14055.726,00000000
1509.81,14292.356,00000000
1509.82,14150.341,00000000
1509.83,13961.159,00000000
1509.84,13913.895,00000000
1509.85,14008.437,00000000
1509.86,14245.006,00000000
1509.87,14339.720,00000000
1509.88,14292.356,00000000
1509.89,14055.726,00000000
1509.9,14150.341,00000000
1509.91,14055.726,00000000
1509.92,14150.341,00000000
1509.93,13961.159,00000000
1509.94,14150.341,00000000
1509.95,14245.006,00000000
1509.96,14103.027,00000000
1509.97,13961.159,00000000
1509.98,13961.159,00000000
1509.99,14008.437,00000000
1510,14245.006,00000000
1510.01,14292.356,00000000
1510.02,14103.027,00000000
1510.03,14150.341,00000000
1510.04,14292.356,00000000
1510.05,14245.006,00000000
1510.06,14103.027,00000000
1510.07,14197.667,00000000
1510.08,14197.667,00000000
1510.09,14339.720,00000000
1510.1,14245.006,00000000
1510.11,14008.437,00000000
1510.12,14008.437,00000000
1510.13,13961.159,00000000
1510.14,13913.895,00000000
1510.15,14055.726,00000000
1510.16,14150.341,00000000
1510.17,14197.667,00000000
1510.18,14103.027,00000000
1510.19,13913.895,00000000
1510.2,14103.027,00000000
1510.21,14150.341,00000000
1510.22,14197.667,00000000
1510.23,14103.027,00000000
1510.24,14150.341,00000000
1510.25,14055.726,00000000
1510.26,13866.643,00000000
1510.27,14245.006,00000000
1510.28,14245.006,00000000
1510.29,14150.341,00000000
1510.3,14008.437,00000000
1510.31,14150.341,00000000
1510.32,14103.027,00000000
1510.33,14245.006,00000000
1510.34,14103.027,00000000
1510.35,14103.027,00000000
1510.36,14103.027,00000000
1510.37,14197.667,00000000
1510.38,14197.667,00000000
1510.39,14434.482,00000000
1510.4,14103.027,00000000
1510.41,14245.006,00000000
1510.42,14339.720,00000000
1510.43,14197.667,00000000
1510.44,14150.341,00000000
1510.45,14150.341,00000000
1510.46,14008.437,00000000
1510.47,14197.667,00000000
1510.48,14103.027,00000000
1510.49,14008.437,00000000
1510.5,14150.341,00000000
1510.51,13961.159,00000000
1510.52,14150.341,00000000
1510.53,14055.726,00000000
1510.54,14103.027,00000000
1510.55,14103.027,00000000
1510.56,13866.643,00000000
1510.57,13913.895,00000000
1510.58,13772.175,00000000
1510.59,13772.175,00000000
1510.6,14008.437,00000000
1510.61,14008.437,00000000
1510.62,13913.895,00000000
1510.63,13630.565,00000000
1510.64,14055.726,00000000
1510.65,14103.027,00000000
1510.66,13961.159,00000000
1510.67,13913.895,00000000
1510.68,13866.643,00000000
1510.69,13724.959,00000000
1510.7,13819.402,00000000
1510.71,13819.402,00000000
1510.72,13913.895,00000000
1510.73,14197.667,00000000
1510.74,13913.895,00000000
1510.75,13819.402,00000000
1510.76,13866.643,00000000
1510.77,14103.027,00000000
1510.78,13866.643,00000000
1510.79,13866.643,00000000
1510.8,13819.402,00000000
1510.81,13819.402,00000000
1510.82,14055.726,00000000
1510.83,13961.159,00000000
1510.84,13913.895,00000000
1510.85,13819.402,00000000
1510.86,14055.726,00000000
1510.87,14055.726,00000000
1510.88,14150.341,00000000
1510.89,14387.095,00000000
1510.9,14245.006,00000000
1510.91,14008.437,00000000
1510.92,14008.437,00000000
1510.93,14055.726,00000000
1510.94,13961.159,00000000
1510.95,13866.643,00000000
1510.96,13961.159,00000000
1510.97,14008.437,00000000
1510.98,14103.027,00000000
1510.99,14339.720,00000000
1511,14292.356,00000000
1511.01,14055.726,00000000
1511.02,14055.726,00000000
1511.03,14103.027,00000000
1511.04,14197.667,00000000
1511.05,14245.006,00000000
1511.06,14150.341,00000000
1511.07,14245.006,00000000
1511.08,14008.437,00000000
1511.09,14245.006,00000000
1511.1,14150.341,00000000
1511.11,14245.006,00000000
1511.12,14245.006,00000000
1511.13,14103.027,00000000
1511.14,14055.726,00000000
1511.15,14103.027,00000000
1511.16,14245.006,00000000
1511.17,13961.159,00000000
1511.18,13819.402,00000000
1511.19,14150.341,00000000
1511.2,14387.095,00000000
1511.21,14292.356,00000000
1511.22,14055.726,00000000
1511.23,14055.726,00000000
1511.24,13961.159,00000000
1511.25,14245.006,00000000
1511.26,14197.667,00000000
1511.27,14197.667,00000000
1511.28,13913.895,00000000
1511.29,14150.341,00000000
1511.3,14150.341,00000000
1511.31,14150.341,00000000
1511.32,14055.726,00000000
1511.33,13819.402,00000000
1511.34,14055.726,00000000
1511.35,14103.027,00000000
1511.36,14197.667,00000000
1511.37,14387.095,00000000
1511.38,14008.437,00000000
1511.39,13819.402,00000000
1511.4,13913.895,00000000
1511.41,13961.159,00000000
1511.42,14292.356,00000000
1511.43,14197.667,00000000
1511.44,14197.667,00000000
1511.45,14103.027,00000000
1511.46,13913.895,00000000
1511.47,14103.027,00000000
1511.48,13961.159,00000000
1511.49,13913.895,00000000
1511.5,14055.726,00000000
1511.51,14245.006,00000000
1511.52,14197.667,00000000
1511.53,14008.437,00000000
1511.54,14339.720,00000000
1511.55,14339.720,00000000
1511.56,14387.095,00000000
1511.57,14103.027,00000000
1511.58,14008.437,00000000
1511.59,14150.341,00000000
1511.6,14008.437,00000000
1511.61,14197.667,00000000
1511.62,14150.341,00000000
1511.63,14197.667,00000000
1511.64,14055.726,00000000
1511.65,14008.437,00000000
1511.66,13961.159,00000000
1511.67,14103.027,00000000
1511.68,14008.437,00000000
1511.69,14150.341,00000000
1511.7,14150.341,00000000
1511.71,14008.437,00000000
1511.72,14103.027,00000000
1511.73,14245.006,00000000
1511.74,14150.341,00000000
1511.75,14197.667,00000000
1511.76,14150.341,00000000
1511.77,13866.643,00000000
1511.78,13961.159,00000000
1511.79,14150.341,00000000
1511.8,14245.006,00000000
1511.81,14529.294,00000000
1511.82,14292.356,00000000
1511.83,14008.437,00000000
1511.84,14103.027,00000000
1511.85,14197.667,00000000
1511.86,14008.437,00000000
1511.87,14055.726,00000000
1511.88,14150.341,00000000
1511.89,14197.667,00000000
1511.9,14008.437,00000000
1511.91,14150.341,00000000
1511.92,14197.667,00000000
1511.93,14150.341,00000000
1511.94,14150.341,00000000
1511.95,14008.437,00000000
1511.96,14103.027,00000000
1511.97,14055.726,00000000
1511.98,13961.159,00000000
1511.99,14150.341,00000000
1512,14197.667,00000000
1512.01,14339.720,00000000
1512.02,14103.027,00000000
1512.03,14055.726,00000000
